Object ID,Track name,Description,Difficulty,Completion time,Has alerts,URL to thumbnail,URL to webpage,Date loaded to GIS,x,y
702638,Catlins River Track,"An attractive, forest-lined river walk of that follows the Catlins River.",Advanced,5-6 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/42dc5b34d0814b4587de3d91944b23ee.aspx,https://www.doc.govt.nz/link/1622a19e151545a3a65caed891430c11.aspx,08/05/2025 08:32:40,169.461579100433,-46.4409355015893
702639,Chalice–Goulter Track,Follow the Goulter River from Lake Chalice.,Advanced,2-3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/e2cf0366b9534215aa8214d3f84a19e6.aspx,https://www.doc.govt.nz/link/d004fcd62bf9463088ec9ec9b9cbc344.aspx,08/05/2025 08:32:40,173.290080399625,-41.57547159983
702640,Chalkies Track,See across Silverpeaks and Taieri Plains. Cross Silver Stream and Leishmans Creek and make the steep 400 m climb to the top of Powder Hill for a challenging tramp with spectacular views.,Advanced,3 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/af83e525a6604f469cadf9a173a6b72a.aspx,https://www.doc.govt.nz/link/946b8db65c7e45dd8b291ec36f8ded16.aspx,08/05/2025 08:32:41,170.407571921144,-45.8066683242307
702641,Christchurch to Little River Rail Trail,The whole 46 km-long walkway and cycleway runs from Hornby in Christchurch to Little River on Banks Peninsula. The Motukārara to Little River section described here covers 20 km.,Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/807c481aee95461a99dfdcf33ea5e63d.jpg,https://www.doc.govt.nz/link/c68bd6a5a00d4242940e21acec0afa20.aspx,08/05/2025 08:32:41,172.738082119826,-43.7977532006269
702642,Clay Ridge Track,Climb up to Mt McKerrow for a great view of Wellington harbour and the surrounding hills near the top.,Advanced,2 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/63c18689365646fda36f5856b985e1d2.jpg,https://www.doc.govt.nz/link/13f878a0c7e14e5aaba5eec0d4e15dbb.aspx,08/05/2025 08:32:41,174.95693263817,-41.3291488407904
702643,Cloudy Peak Track,"The Cloudy Peak Track from its 1526 m high point, provides fantastic views of the Upper Clutha plains and peaks of the Lindis and St Bathans ranges.",Advanced,4 - 6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/80eee2b6d2cd441787e7b2daeab84aca.aspx,https://www.doc.govt.nz/link/bfcec559bfd8481884c912eb561c3f85.aspx,08/05/2025 08:32:41,169.475069000403,-44.9105140012858
702644,Cloustons Mine Track,Walk this track as part of a day walk circuit from Flora car park.,Advanced,3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/bb7c4ca961bc4f73b8e50c56eba320ae.aspx,https://www.doc.govt.nz/link/6a71016453414e06a451df8a7de43473.aspx,08/05/2025 08:32:41,172.694435120056,-41.1797852725877
702645,Come in Time Battery Walk,Walk to an old mine entrance and a restored battery - there are other relics from gold mining days as well so plenty to keep kids entertained.,Easy,15 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/80debb55dde14b2d9e64800c07d82cb6.jpg,https://www.doc.govt.nz/link/19061eff45594eda9d65967588437ed4.aspx,08/05/2025 08:32:41,169.411595728929,-44.9357197347603
702646,Comet Road end to Shutes Hut,"From Comet Road End take a 2-3 hour walk to historic Shutes Hut, built in 1920 for rabbiters and musterers to use.",Advanced,2-3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/e5a764e340d94b148823a492bc5efc06.jpg,https://www.doc.govt.nz/link/28a05ff526904f8cbc60da59b681be3e.aspx,08/05/2025 08:32:42,176.283781299909,-39.4962218000014
702647,Coppermine Track,Walk through lowland forest to an area where copper was mined.,Advanced,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/6de11fb7d111438597ab850b3a132e2d.aspx,https://www.doc.govt.nz/link/f222d545381f47af83d8649e39b9cf60.aspx,08/05/2025 08:32:42,175.886713360801,-40.2402998128543
702648,Coromandel Walkway and mountain bike track,Walk or mountain bike between Fletcher Bay and Stony Bay. ,Easy,7 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/cafec332a24042c7be62da53fc153dd0.jpg,https://www.doc.govt.nz/link/5d94a8f938154fd1ad508475ac07af4d.aspx,08/05/2025 08:32:42,175.411032819453,-36.488720558745
702649,Craig Burn Track,Read about the gold mining history of the area at the carpark then walk to a pleasant picnic spot. ,Easy,1 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/9c2c2bdc414e4dcf986aae027987014d.jpg,https://www.doc.govt.nz/link/1482afc2a567472c8ffdd4412e211a4d.aspx,08/05/2025 08:32:42,169.240553999254,-44.5373980010747
702650,Crystal Battery Track,"Retrace the miners’ daily walk from their homes in Skippers to the Crystal Mine, their workplace in the 1930s and 40s.",Intermediate,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1a12014a7b714af8982ccc7f494f3fe2.jpg,https://www.doc.govt.nz/link/18c96e43b15b4e72a5da442b3a70346a.aspx,08/05/2025 08:32:42,168.67574271013,-44.834442498937
702651,Cullen Point tracks,Walk the beautiful loop track for views of Pelorus Sound and Havelock and the short lookout track for views of Mahau Sound.,"Easiest, Easy",10 min and 1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/eaa429c7e7d645b7b9d1eb9b44c24e9d.jpg,https://www.doc.govt.nz/link/3ff8db68624c4737aab90ff9c2795d5e.aspx,08/05/2025 08:32:42,173.782507237504,-41.267823166205
702652,Curtis Falls Track,Walk to Curtis Falls and enjoy a dip in the shallow pool beneath the falls. This track also leads to Maketawa Hut.,Advanced,2–3 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/672b2572baa64b119749cb83e0fc0566.jpg,https://www.doc.govt.nz/link/066dcc5ac2454894a7aaf25c5df65a65.aspx,08/05/2025 08:32:42,174.110615848541,-39.2980659021534
702653,Daly's Clearing Loop Track,"A highlight along this track is the extensive groves of nīkau nestled under tall tawa, kohekohe and pukatea forest.",Advanced,4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/bc814e56314b4164bfc0c1f2dc7c223e.aspx,08/05/2025 08:32:43,175.772342717837,-37.4836813821496
702654,Dawson Falls - Stratford Plateau tracks,Walk one way from Dawson Falls to Stratford Plateau or complete a circuit back to Dawson Falls.,Advanced,1 hr 20 min one way | 3 hr 30 min - 4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/afa4c892a047402a87ea54b846f52e01.aspx,https://www.doc.govt.nz/link/cecc2bb517ec45799b5085ea41461949.aspx,08/05/2025 08:32:43,174.1020943264,-39.3157671888708
702655,Deadmans Track,This challenging tramping route from the Hollyford Road climbs the slope to meet the Routeburn Track near Harris Saddle.,Expert,5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/91c0c6baf2c54356abacba5a3eb96271.jpg,https://www.doc.govt.nz/link/9f6c3177624940dda19f27b77e6c3d12.aspx,08/05/2025 08:32:43,168.152940599375,-44.7443680001025
702656,Deans Bank Track,This loop walking and mountain biking track meanders along the upper slopes of the Clutha river and offers spectacular views of surrounding peaks and Otago landscapes.,Easy,1 hr 30 min - 2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4839bc194f834e9596942b1b1b5b31e4.jpg,https://www.doc.govt.nz/link/372c7510ea9f4c0ab6f13c279dab892a.aspx,08/05/2025 08:32:43,169.165866082889,-44.6663279474928
702657,Deep Stream Track,Walk within a flooded canyon to a shady picnic or fishing spot near Lake Aviemore in the Waitaki Valley.,Intermediate,1 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/03ee4d53b44644248313e9b2e7f4807a.aspx,https://www.doc.govt.nz/link/790cd137a27045d89b6d8373df31394b.aspx,08/05/2025 08:32:43,170.356233419651,-44.6431603315303
702658,Deerford Track to Makiekie Creek,Walk to picturesque Makiekie Creek for a picnic and a paddle.,Advanced,1 hr 30 min return or 3-4 hr full circuit,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/5525dcc377e04efb9438c346f3bb82ae.aspx,08/05/2025 08:32:43,176.020294299936,-39.9860150997666
702659,Deliverance Cove Track,The  track is open from the carpark to the base of Castle Rock.,Easy,1 hr 30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a1d9daeb05a04f749be6a1e6bde5b062.aspx,https://www.doc.govt.nz/link/31c8da7a0b29486d989f457b2393ca27.aspx,08/05/2025 08:32:43,176.220733600651,-40.9046383004972
702660,Dennistoun Bush Walk,"Walk through magnificent ancient forest on this flat, easy walk.",Easy,1 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/91f73b0264df470bb95a3d71b1636a66.jpg,https://www.doc.govt.nz/link/d6112f4966944ab8a74a319d25270da9.aspx,08/05/2025 08:32:44,171.242594774724,-43.9050071129377
702661,Diamond Creek Walk,The track at Diamond Creek follows the true left bank of the creek to Lake Reid.,Easy,45 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/50ac921783ed4bd8b6cbbe1b538bb340.jpg,https://www.doc.govt.nz/link/2e72fb6853154f15af623a35c8ae7a9b.aspx,08/05/2025 08:32:44,168.389462861354,-44.7758480642823
702662,Dingle Burn Peninsula Track,The Dingle Burn Peninsula Track is a pleasant walk to the Turihuka Conservation Area. It also provides access into Hāwea Conservation Park via the Dingle Burn and Hunter River Tracks. ,Easy,3 -4  hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/e9e3ed3a485a4a0fb6fb1ba8522eb8ca.jpg,https://www.doc.govt.nz/link/76f9c9957c814173bcec4ee338404189.aspx,08/05/2025 08:32:44,169.354033999772,-44.4580440015405
702663,Dingle Burn Track,A three to four-day tramping track through an upland valley in Hāwea Conservation Park. It also provides access to Ahuriri Conservation Park.,Advanced,3 - 4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4e9dbc1661964d3eb9497d3849bbc733.jpg,https://www.doc.govt.nz/link/83391345aefe4c4eafd25622a7b0fd68.aspx,08/05/2025 08:32:44,169.481447000197,-44.4003559993238
702664,Dome Forest car park to lookout ,"Starting from the Dome tearooms carpark, steps lead up along a narrow road reserve to the Dome Forest conservation area.  ",Easy,40 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c9d8629b23ce422c8b244475da574534.aspx,https://www.doc.govt.nz/link/861389ded0bf4d33860b86fc1e788e2a.aspx,08/05/2025 08:32:44,174.613140000344,-36.3620900003978
702665,Donnelly Flat Loop Walk,"The track to Donnelly Flat passes through some of the best mixed podocarp/broadleaf forest in the Tararua Range - this short, easy walk with a picnic area and stream on route is an great option for kids.",Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/854b74469a264bb0878354988cbd8363.jpg,https://www.doc.govt.nz/link/ac0b15b92de146ff88bc860676ec7a7a.aspx,08/05/2025 08:32:44,175.469561100595,-40.9020891006276
702666,Dore Pass Route,"This challenging tramping route leads from the Milford Road to Glade House on the Milford Track, via Dore Pass. ",Expert,8 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/98cb621591a34c1287cbf9e897f3cd3b.aspx,https://www.doc.govt.nz/link/a30147fdaaaf4d85ac10d6c5b4110280.aspx,08/05/2025 08:32:45,167.965797000383,-44.9361208013
702667,Double Hill access tracks,These easements tracks provide access to the Rakaia Valley side of Hakatere Conservation Park.,Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/9e9d47b90476408eaec26feafc2a2fa9.aspx,08/05/2025 08:32:45,171.328353649389,-43.3094290727773
702668,Doubtful Valley Track,Doubtful Valley Track follows the Doubtful River to Amuri Pass with two huts on the way. The Lake Man and Devilskin Saddle Routes branch off this track.,Advanced,5 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a3d51bbfe72e4fca8dbd11b4e58b4f3e.aspx,https://www.doc.govt.nz/link/18ca4a5e36fb4ad9a13c3bde0b33ae5e.aspx,08/05/2025 08:32:45,172.241255842398,-42.5278033691504
702669,Douglas Range ,The route links the Aorere and Cobb valleys in Golden Bay. It is unmarked and suitable for trampers with a high degree of fitness and off-track experience.,Expert,5-7 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a98953e71e7b46489abe1f5c73816a53.jpg,https://www.doc.govt.nz/link/0fba802c2c5d49528d3abfedc86ebf26.aspx,08/05/2025 08:32:45,172.578265033296,-40.9004901913867
702670,Douglas Walk,"This short, easy forest walk passes by a reflective lake and crosses over glacial landforms - it's suitable for children.",Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/274a52797db2455bb7325e0c8a0ff1c9.jpg,https://www.doc.govt.nz/link/b760f94a11104ba79564ab90e4be669a.aspx,08/05/2025 08:32:45,170.178616335299,-43.4182145162058
702671,Dromedary Hill Track ,It is well worth the effort getting out the car and stretching your legs with a day hike up Dromedary Hill. ,Advanced,6 - 8 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4acc23429bf34d0a98e5a9a3b5f0fbb3.aspx,https://www.doc.govt.nz/link/3a53e87e74914c02ae672dc34905b22e.aspx,08/05/2025 08:32:46,169.704088255467,-44.5138248839054
702672,Dusky Track,"This difficult tramping track between Lake Hauroko and Lake Manapouri offers huge lakes, gushing rivers, vast forested valleys and lots of mud for experienced and well equipped trampers.",Advanced,8- 10 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c41b7fe57de8443f84bde66c2f24d24e.jpg,https://www.doc.govt.nz/link/9affa8897e58465bbcda2c4c3b2dd16d.aspx,08/05/2025 08:32:46,167.121789512394,-45.616435610222
702673,Earnscleugh Tailings Track,"The tailings on this walk are nationally significant as the only complete record of dredging activity from 1863 to 1963. They're an awe inspiring sight, hundreds of metres wide like a giant’s ploughed field. ",Easy,30 min or 2 - 3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4e21939d7c924b2d88b3f0592cc9a570.jpg,https://www.doc.govt.nz/link/e90787b340864904b3c56e87a582cca3.aspx,08/05/2025 08:32:46,169.357123205298,-45.2452517183443
702674,Earnslaw Burn Track,Following Earnslaw Burn through bush to the tussock basin at the head of this valley for impressive views of an icefall on Mt Earnslaw/Pikirakatahi.,Advanced,4 to 6 hrs one way to the viewpoint,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/54515efcedcb4042b372c95797105145.aspx,https://www.doc.govt.nz/link/5313e49cacb340a3926a974a940b7880.aspx,08/05/2025 08:32:46,168.427305071685,-44.7109141518561
702675,East Ahuriri Track,East Ahuriri Track is part of Te Araroa Trail.,Advanced,1 - 2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/557de8e5d8ae448fbca17722080da9bd.jpg,https://www.doc.govt.nz/link/966e549486e64698bf371d1e448aa47d.aspx,08/05/2025 08:32:46,169.749292512967,-44.3553202792569
702676,East Matukituki Valley tracks,The East Matukituki Valley provides interesting day walks and access to several demanding tramping and climbing routes in Mount Aspiring National Park. ,Advanced,3–4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4f2b855d58d24716ac45cc7ff5324656.jpg,https://www.doc.govt.nz/link/ae6ce4ad9a314fa1967efadd7b53e03c.aspx,08/05/2025 08:32:46,168.820973199856,-44.4304188007766
702677,Edwards - Hawdon Route,"This route takes you through spectacular rock-fall, past mountain tarns and over two alpine passes.  ",Expert,2-3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/73c4ff2312334e5bb463374429f37b41.aspx,https://www.doc.govt.nz/link/bbde97d0dcaa42ddb1f2b97accd19685.aspx,08/05/2025 08:32:47,171.6533643507,-42.9360506517012
702678,Eldrig Peak Route,This quite steep and difficult tramping track leads from the Borland Road through beech forest then into the tops where you can enjoy gorgeous views of Fiordland.,Advanced,8 to 10 hours return via same track,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/27830750bf3c464a83fd5d9ff14b42ec.aspx,https://www.doc.govt.nz/link/40aa9ce658534c3aa059e653c21fca55.aspx,08/05/2025 08:32:47,167.475109663062,-45.7468164803627
